"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","MEN","PC_WKGPOP","M","2002-10",76.69048,
"AUS","EMP","MEN","PC_WKGPOP","M","2002-11",77.05336,
"AUS","EMP","MEN","PC_WKGPOP","M","2002-12",77.00446,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-01",77.07355,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-02",77.29823,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-03",76.94421,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-04",76.61253,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-05",76.70132,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-06",76.52719,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-07",76.55099,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-08",76.99924,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-09",77.12675,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-10",77.33304,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-11",77.32992,
"AUS","EMP","MEN","PC_WKGPOP","M","2003-12",77.66182,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-01",77.56347,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-02",77.49917,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-03",77.40917,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-04",77.5012,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-05",77.59999,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-06",77.53079,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-07",77.49224,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-08",77.09074,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-09",77.59274,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-10",77.78239,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-11",77.96837,
"AUS","EMP","MEN","PC_WKGPOP","M","2004-12",77.91069,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-01",78.08186,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-02",78.29668,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-03",78.35194,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-04",78.70532,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-05",78.46767,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-06",78.70022,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-07",78.50961,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-08",78.72595,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-09",78.62955,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-10",78.39924,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-11",78.41175,
"AUS","EMP","MEN","PC_WKGPOP","M","2005-12",78.40118,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-01",78.14166,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-02",78.43279,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-03",78.63358,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-04",78.586,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-05",78.45341,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-06",78.75181,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-07",78.98968,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-08",78.9582,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-09",79.1304,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-10",79.04246,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-11",79.00301,
"AUS","EMP","MEN","PC_WKGPOP","M","2006-12",79.33886,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-01",79.06656,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-02",79.17805,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-03",79.41513,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-04",79.53813,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-05",79.69481,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-06",79.66941,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-07",79.61016,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-08",79.61214,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-09",79.72324,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-10",79.4926,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-11",79.64735,
"AUS","EMP","MEN","PC_WKGPOP","M","2007-12",79.71875,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-01",79.89363,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-02",79.9268,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-03",79.75682,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-04",79.69662,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-05",79.62601,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-06",79.97359,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-07",79.57026,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-08",79.68242,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-09",79.62589,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-10",79.66937,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-11",79.24796,
"AUS","EMP","MEN","PC_WKGPOP","M","2008-12",79.04621,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-01",78.38731,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-02",78.27599,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-03",77.80565,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-04",77.97936,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-05",77.52695,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-06",77.26759,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-07",77.41969,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-08",77.58543,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-09",77.61876,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-10",77.5509,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-11",77.78157,
"AUS","EMP","MEN","PC_WKGPOP","M","2009-12",77.96339,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-01",78.34182,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-02",78.20078,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-03",78.07078,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-04",78.27626,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-05",78.0679,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-06",78.34267,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-07",78.46624,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-08",78.72215,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-09",78.88063,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-10",78.95279,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-11",79.17412,
"AUS","EMP","MEN","PC_WKGPOP","M","2010-12",79.40523,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-01",79.31467,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-02",79.04587,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-03",79.16892,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-04",78.69882,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-05",78.73668,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-06",78.59534,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-07",78.53606,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-08",78.38552,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-09",78.45737,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-10",78.34737,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-11",78.33681,
"AUS","EMP","MEN","PC_WKGPOP","M","2011-12",78.30872,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-01",78.58214,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-02",78.15279,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-03",78.10612,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-04",78.2227,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-05",78.2612,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-06",78.1687,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-07",78.03777,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-08",77.9794,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-09",77.85612,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-10",78.12777,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-11",77.92932,
"AUS","EMP","MEN","PC_WKGPOP","M","2012-12",78.07304,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-01",78.21809,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-02",77.98106,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-03",77.64096,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-04",77.68802,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-05",77.6687,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-06",77.70335,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-07",77.54934,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-08",77.3903,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-09",77.36298,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-10",77.27737,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-11",77.14767,
"AUS","EMP","MEN","PC_WKGPOP","M","2013-12",76.91626,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-01",76.93233,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-02",76.97078,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-03",77.20081,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-04",77.16698,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-05",76.81123,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-06",77.00723,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-07",77.01855,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-08",76.97813,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-09",76.94266,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-10",76.8956,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-11",77.12004,
"AUS","EMP","MEN","PC_WKGPOP","M","2014-12",77.14372,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-01",77.14088,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-02",77.4162,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-03",77.69999,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-04",77.34945,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-05",77.61046,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-06",77.46687,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-07",77.57525,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-08",77.42457,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-09",77.34017,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-10",77.69028,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-11",77.64738,
"AUS","EMP","MEN","PC_WKGPOP","M","2015-12",77.7069,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-01",77.88889,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-02",77.70573,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-03",77.61076,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-04",77.48765,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-05",77.53374,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-06",77.52718,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-07",77.56937,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-08",77.5023,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-09",77.15847,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-10",77.34322,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-11",77.37729,
"AUS","EMP","MEN","PC_WKGPOP","M","2016-12",77.3568,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-01",77.3702,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-02",77.44454,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-03",77.60904,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-04",78.00884,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-05",77.75558,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-06",77.73166,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-07",77.93609,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-08",78.00338,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-09",78.11502,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-10",77.98965,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-11",78.36149,
"AUS","EMP","MEN","PC_WKGPOP","M","2017-12",78.19079,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-01",78.62666,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-02",78.26229,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-03",78.09369,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-04",78.16213,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-05",78.03741,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-06",78.1991,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-07",78.32151,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-08",78.44456,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-09",78.46239,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-10",78.36134,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-11",78.57582,
"AUS","EMP","MEN","PC_WKGPOP","M","2018-12",78.69009,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-01",78.77574,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-02",78.41856,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-03",78.61886,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-04",78.48318,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-05",78.89357,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-06",78.73476,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-07",78.75957,
"AUS","EMP","MEN","PC_WKGPOP","M","2019-08",78.882,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-02",64.28922,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-03",64.25072,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-04",64.4978,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-05",64.54483,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-06",64.51403,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-07",64.41483,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-08",64.38165,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-09",64.29222,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-10",64.26279,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-11",64.11947,
"AUS","EMP","TOT","PC_WKGPOP","M","1978-12",64.26099,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-01",64.20172,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-02",64.25636,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-03",64.09726,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-04",64.08972,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-05",64.12338,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-06",64.31525,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-07",64.22031,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-08",64.28535,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-09",64.24352,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-10",64.52444,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-11",64.77322,
"AUS","EMP","TOT","PC_WKGPOP","M","1979-12",64.65261,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-01",64.82379,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-02",64.91152,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-03",64.9756,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-04",65.01305,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-05",65.19193,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-06",65.15578,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-07",65.37269,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-08",65.35165,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-09",65.26524,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-10",65.07302,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-11",65.25192,
"AUS","EMP","TOT","PC_WKGPOP","M","1980-12",65.29706,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-01",65.31383,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-02",65.32285,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-03",65.2371,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-04",65.46077,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-05",65.42948,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-06",65.50836,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-07",65.34409,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-08",65.38651,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-09",65.50188,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-10",65.19527,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-11",64.99911,
"AUS","EMP","TOT","PC_WKGPOP","M","1981-12",64.96034,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-01",65.27395,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-02",64.93672,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-03",64.84542,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-04",64.84197,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-05",64.54636,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-06",64.27744,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-07",64.14499,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-08",64.01686,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-09",63.66949,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-10",63.64588,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-11",63.06873,
"AUS","EMP","TOT","PC_WKGPOP","M","1982-12",62.40953,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-01",62.36736,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-02",62.19932,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-03",61.82074,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-04",61.4903,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-05",61.73307,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-06",61.64935,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-07",61.75993,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-08",61.68964,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-09",61.75255,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-10",61.82709,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-11",62.11358,
"AUS","EMP","TOT","PC_WKGPOP","M","1983-12",62.26528,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-01",62.2044,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-02",62.19473,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-03",62.67147,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-04",62.67583,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-05",62.84319,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-06",62.9351,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-07",63.03981,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-08",62.84157,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-09",62.94579,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-10",62.92875,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-11",62.99128,
"AUS","EMP","TOT","PC_WKGPOP","M","1984-12",62.94222,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-01",62.98804,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-02",63.42949,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-03",63.09836,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-04",63.15493,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-05",63.38443,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-06",63.4333,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-07",63.64674,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-08",63.92023,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-09",64.1219,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-10",63.9331,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-11",64.77297,
"AUS","EMP","TOT","PC_WKGPOP","M","1985-12",64.45164,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-01",64.73906,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-02",64.78786,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-03",64.78377,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-04",65.29984,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-05",65.22806,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-06",65.48751,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-07",65.23186,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-08",64.99641,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-09",65.09281,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-10",65.17992,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-11",65.00551,
"AUS","EMP","TOT","PC_WKGPOP","M","1986-12",65.15639,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-01",64.9537,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-02",65.06914,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-03",65.09711,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-04",65.11047,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-05",65.13948,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-06",65.35468,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-07",65.68265,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-08",65.36605,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-09",65.13136,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-10",65.25168,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-11",65.04128,
"AUS","EMP","TOT","PC_WKGPOP","M","1987-12",65.75353,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-01",66.10342,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-02",65.86863,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-03",66.12521,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-04",66.3159,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-05",66.12766,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-06",66.26806,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-07",66.33324,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-08",66.46828,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-09",66.74536,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-10",66.68315,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-11",66.86977,
"AUS","EMP","TOT","PC_WKGPOP","M","1988-12",67.07838,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-01",67.21542,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-02",67.58485,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-03",67.71926,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-04",67.89433,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-05",68.18637,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-06",68.12325,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-07",68.30119,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-08",68.55075,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-09",68.55309,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-10",68.45538,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-11",68.9107,
"AUS","EMP","TOT","PC_WKGPOP","M","1989-12",68.69608,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-01",68.70142,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-02",68.62815,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-03",68.70575,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-04",68.63124,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-05",68.76558,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-06",68.69674,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-07",68.73453,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-08",68.34361,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-09",68.04196,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-10",67.80872,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-11",67.64516,
"AUS","EMP","TOT","PC_WKGPOP","M","1990-12",67.54902,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-01",66.8904,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-02",66.93639,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-03",66.39826,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-04",66.30299,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-05",66.17545,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-06",65.9201,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-07",65.54028,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-08",65.50465,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-09",65.50371,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-10",65.26875,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-11",65.10777,
"AUS","EMP","TOT","PC_WKGPOP","M","1991-12",65.1454,
"AUS","EMP","TOT","PC_WKGPOP","M","1992-01",65.161,
